tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1991-201,Guaruja,Hard,32,A,19910204,22,100864,,,Martin Wostenholme,R,183,CAN,28.31759069,,,101341,,Q,Pablo Albano,R,178,ARG,23.81930185,,,6-4 6-2,3,R16,72,0,2,46,25,18,10,9,0,3,2,1,52,29,16,5,9,4,10
1991-201,Guaruja,Hard,32,A,19910204,23,101593,,,Chris Garner,R,180,USA,21.82888433,,,101109,7,,Tarik Benhabiles,R,175,FRA,25.99589322,,,6-2 7-6(3),3,R16,112,10,1,66,42,29,16,10,4,5,5,4,81,48,33,10,10,5,8
1991-201,Guaruja,Hard,32,A,19910204,24,101174,,WC,Fernando Roese,R,190,BRA,25.44832307,,,101237,2,,Danilo Marcelino,R,193,BRA,24.91170431,,,6-2 7-6(5),3,R16,87,1,0,62,45,31,11,10,1,2,2,2,67,42,25,14,10,3,6
1991-201,Guaruja,Hard,32,A,19910204,25,101412,,,Shuzo Matsuoka,R,185,JPN,23.24709103,,,101549,,,Rodolphe Gilbert,L,183,FRA,22.14647502,,,6-4 6-2,3,QF,82,2,1,61,32,25,14,9,1,3,4,1,48,20,10,13,9,2,7
1991-201,Guaruja,Hard,32,A,19910204,26,101133,,,Patrick Baur,R,188,GER,25.75770021,,,100800,,,Diego Perez,R,178,URU,28.98562628,,,6-3 7-6(3),3,QF,105,3,1,64,41,32,13,11,2,3,3,1,72,45,28,15,10,4,6
1991-201,Guaruja,Hard,32,A,19910204,27,100864,,,Martin Wostenholme,R,183,CAN,28.31759069,,,101510,,,Henrik Holm,R,183,SWE,22.45311431,,,0-6 6-3 7-5,3,QF,134,2,1,96,57,37,17,14,4,9,8,2,85,42,31,19,13,3,7
1991-201,Guaruja,Hard,32,A,19910204,28,101174,,WC,Fernando Roese,R,190,BRA,25.44832307,,,101593,,,Chris Garner,R,180,USA,21.82888433,,,6-3 1-0,3,QF,35,3,1,25,17,14,6,5,0,0,1,0,32,24,13,4,5,3,5
1991-201,Guaruja,Hard,32,A,19910204,29,101133,,,Patrick Baur,R,188,GER,25.75770021,,,101412,,,Shuzo Matsuoka,R,185,JPN,23.24709103,,,5-7 6-3 7-6(3),3,SF,160,2,1,96,60,47,22,17,2,5,8,2,110,68,51,21,16,9,12
1991-201,Guaruja,Hard,32,A,19910204,30,101174,,WC,Fernando Roese,R,190,BRA,25.44832307,,,100864,,,Martin Wostenholme,R,183,CAN,28.31759069,,,6-3 6-4,3,SF,72,3,1,57,39,31,7,10,3,5,3,5,58,43,22,7,9,2,6
1991-201,Guaruja,Hard,32,A,19910204,31,101133,,,Patrick Baur,R,188,GER,25.75770021,,,101174,,WC,Fernando Roese,R,190,BRA,25.44832307,,,6-2 6-3,3,F,89,2,0,65,36,26,15,9,6,7,2,1,61,44,25,6,8,8,12
1991-407,Rotterdam,Carpet,32,A,19910225,1,100656,1,,Ivan Lendl,R,188,USA,30.9705681,3,2416,101071,,Q,Tom Nijssen,R,175,NED,26.40109514,205,122,6-3 6-1,3,R32,55,5,1,36,17,15,17,8,0,0,1,4,50,33,20,5,8,4,8
1991-407,Rotterdam,Carpet,32,A,19910225,2,101900,,,Nicklas Kulti,R,190,SWE,19.84668036,37,747,101500,,Q,Christian Saceanu,R,190,GER,22.63381246,138,252,6-2 6-4,3,R32,79,0,0,52,33,24,12,9,0,1,6,5,67,35,25,11,9,3,7
1991-407,Rotterdam,Carpet,32,A,19910225,3,101792,,Q,Slava Dosedel,R,183,CZE,20.5338809,134,270,100936,,,Henri Leconte,L,185,FRA,27.64681725,30,833,7-5 5-7 7-6(3),3,R32,148,8,5,115,57,40,32,18,4,7,14,9,118,59,48,29,18,6,9
1991-407,Rotterdam,Carpet,32,A,19910225,4,101084,7,,Jakob Hlasek,R,188,SUI,26.28610541,17,1165,101138,,WC,Pat Cash,R,183,AUS,25.74948665,52,576,6-2 6-4,3,R32,68,3,3,50,28,24,14,9,0,0,3,3,48,28,20,8,9,2,5
1991-407,Rotterdam,Carpet,32,A,19910225,5,101142,3,,Emilio Sanchez,R,180,ESP,25.74401095,10,1493,100950,,Q,Libor Pimek,R,196,BEL,27.56468172,359,47,6-3 6-3,3,R32,80,3,0,47,30,22,10,9,4,6,2,4,62,29,16,14,9,3,8
1991-407,Rotterdam,Carpet,32,A,19910225,6,100757,,,Anders Jarryd,R,180,SWE,29.62080767,60,521,101195,,,Amos Mansdorf,R,175,ISR,25.34976044,38,742,6-4 6-2,3,R32,78,4,1,51,34,28,7,9,0,1,3,5,70,34,19,17,9,9,13
1991-407,Rotterdam,Carpet,32,A,19910225,7,101733,,,Jan Siemerink,L,183,NED,20.8678987,53,540,101440,,,Mark Koevermans,R,185,NED,23.06091718,43,692,3-6 6-4 6-2,3,R32,120,6,5,89,38,29,23,14,8,12,5,3,81,43,29,15,13,3,8
1991-407,Rotterdam,Carpet,32,A,19910225,8,101230,5,,Andrei Chesnokov,R,188,RUS,25.06228611,13,1342,101990,,WC,Richard Krajicek,R,196,NED,19.22245038,94,392,6-4 6-3,3,R32,78,2,3,57,28,21,16,9,4,5,3,3,65,36,26,10,10,4,8
1991-407,Rotterdam,Carpet,32,A,19910225,9,101235,,,Paul Haarhuis,R,188,NED,25.01574264,62,511,101298,6,,Jonas Svensson,R,188,SWE,24.34770705,12,1381,7-5 0-6 6-3,3,R32,115,6,0,87,42,27,23,14,8,13,2,0,97,61,35,19,13,6,10
1991-407,Rotterdam,Carpet,32,A,19910225,10,101320,,,Magnus Gustafsson,R,185,SWE,24.14510609,36,755,101063,,,Jordi Arrese,R,175,ESP,26.49144422,45,679,6-1 3-0 RET,3,R32,35,0,0,27,17,9,8,5,1,2,0,0,31,23,9,0,5,6,11
1991-407,Rotterdam,Carpet,32,A,19910225,11,101723,,,Magnus Larsson,R,193,SWE,20.92265572,49,620,100628,,WC,Michiel Schapers,R,201,NED,31.37577002,164,190,6-4 4-6 6-4,3,R32,130,3,1,99,67,47,16,15,7,9,5,7,111,67,49,18,15,7,10
1991-407,Rotterdam,Carpet,32,A,19910225,12,101377,,,Christian Bergstrom,R,180,SWE,23.60574949,55,536,101964,4,,Goran Ivanisevic,L,193,CRO,19.45242984,7,1552,7-6(3) 7-6(4),3,R32,111,0,4,87,56,36,18,12,3,5,5,5,91,36,27,26,12,4,6
1991-407,Rotterdam,Carpet,32,A,19910225,13,101120,8,,Karel Novacek,R,190,CZE,25.908282,26,911,101086,,,Ronald Agenor,R,180,USA,26.28336756,29,846,6-3 6-1,3,R32,66,6,1,55,30,25,14,8,3,3,1,2,47,33,20,3,8,1,5
1991-407,Rotterdam,Carpet,32,A,19910225,14,101439,,,Javier Sanchez,R,178,ESP,23.06639288,73,475,101889,,,Todd Woodbridge,R,178,AUS,19.90143737,46,656,6-1 6-4,3,R32,79,3,0,66,39,28,15,9,4,4,0,3,51,30,18,11,8,0,3
1991-407,Rotterdam,Carpet,32,A,19910225,15,101481,,,Omar Camporese,R,188,ITA,22.80082136,42,693,101117,,,Eric Jelen,R,180,GER,25.96030116,61,512,6-2 2-6 6-2,3,R32,98,6,2,76,35,28,19,12,2,5,0,1,75,59,38,3,12,3,8
1991-407,Rotterdam,Carpet,32,A,19910225,16,101233,,,Alex Antonitsch,R,188,AUT,25.045859,67,494,101404,2,,Thomas Muster,L,180,AUT,23.40041068,9,1522,2-6 7-5 6-2,3,R32,100,5,6,77,34,27,25,14,2,4,1,1,93,70,42,14,14,6,9
1991-407,Rotterdam,Carpet,32,A,19910225,17,100656,1,,Ivan Lendl,R,188,USA,30.9705681,3,2416,101900,,,Nicklas Kulti,R,190,SWE,19.84668036,37,747,6-4 6-0,3,R16,99,8,1,49,27,22,12,8,0,0,0,4,59,25,17,12,8,3,7
1991-407,Rotterdam,Carpet,32,A,19910225,18,101084,7,,Jakob Hlasek,R,188,SUI,26.28610541,17,1165,101792,,Q,Slava Dosedel,R,183,CZE,20.5338809,134,270,6-3 6-4,3,R16,76,5,0,59,27,20,23,10,1,1,8,4,58,30,21,13,9,1,3
1991-407,Rotterdam,Carpet,32,A,19910225,19,100757,,,Anders Jarryd,R,180,SWE,29.62080767,60,521,101142,3,,Emilio Sanchez,R,180,ESP,25.74401095,10,1493,6-2 6-2,3,R16,54,1,1,39,25,24,8,8,0,0,2,1,46,33,18,5,8,5,9
1991-407,Rotterdam,Carpet,32,A,19910225,20,101733,,,Jan Siemerink,L,183,NED,20.8678987,53,540,101230,5,,Andrei Chesnokov,R,188,RUS,25.06228611,13,1342,4-6 6-3 6-2,3,R16,120,5,5,97,49,34,22,14,7,10,1,1,88,63,41,7,13,3,8
1991-407,Rotterdam,Carpet,32,A,19910225,21,101235,,,Paul Haarhuis,R,188,NED,25.01574264,62,511,101320,,,Magnus Gustafsson,R,185,SWE,24.14510609,36,755,6-3 3-6 6-1,3,R16,94,3,2,81,49,40,15,13,3,4,1,2,72,53,36,9,12,6,9
1991-407,Rotterdam,Carpet,32,A,19910225,22,101377,,,Christian Bergstrom,R,180,SWE,23.60574949,55,536,101723,,,Magnus Larsson,R,193,SWE,20.92265572,49,620,6-2 7-5,3,R16,75,1,0,63,53,35,6,10,5,7,8,3,74,35,19,18,10,4,9
1991-407,Rotterdam,Carpet,32,A,19910225,23,101120,8,,Karel Novacek,R,190,CZE,25.908282,26,911,101439,,,Javier Sanchez,R,178,ESP,23.06639288,73,475,6-7(4) 6-3 6-3,3,R16,128,6,3,91,48,38,24,15,2,4,5,2,97,61,42,17,15,6,11
1991-407,Rotterdam,Carpet,32,A,19910225,24,101481,,,Omar Camporese,R,188,ITA,22.80082136,42,693,101233,,,Alex Antonitsch,R,188,AUT,25.045859,67,494,6-3 6-4,3,R16,82,4,0,51,29,21,13,9,1,3,4,4,67,26,17,17,10,5,10
1991-407,Rotterdam,Carpet,32,A,19910225,25,100656,1,,Ivan Lendl,R,188,USA,30.9705681,3,2416,101084,7,,Jakob Hlasek,R,188,SUI,26.28610541,17,1165,3-6 6-3 7-5,3,QF,136,13,1,90,48,36,24,15,4,7,9,2,85,47,36,18,15,4,8
1991-407,Rotterdam,Carpet,32,A,19910225,26,100757,,,Anders Jarryd,R,180,SWE,29.62080767,60,521,101733,,,Jan Siemerink,L,183,NED,20.8678987,53,540,7-6(5) 6-2,3,QF,98,0,4,70,34,27,20,10,4,5,2,2,72,36,26,17,10,2,5
1991-407,Rotterdam,Carpet,32,A,19910225,27,101235,,,Paul Haarhuis,R,188,NED,25.01574264,62,511,101377,,,Christian Bergstrom,R,180,SWE,23.60574949,55,536,7-5 6-3,3,QF,80,6,1,73,45,30,16,11,5,7,2,0,58,46,27,5,10,5,9
1991-407,Rotterdam,Carpet,32,A,19910225,28,101481,,,Omar Camporese,R,188,ITA,22.80082136,42,693,101120,8,,Karel Novacek,R,190,CZE,25.908282,26,911,6-4 7-5,3,QF,101,13,0,61,31,26,18,11,3,4,3,4,87,57,32,17,11,8,11
1991-407,Rotterdam,Carpet,32,A,19910225,29,100656,1,,Ivan Lendl,R,188,USA,30.9705681,3,2416,100757,,,Anders Jarryd,R,180,SWE,29.62080767,60,521,7-5 6-4,3,SF,100,3,1,61,39,31,9,11,2,4,1,4,68,33,22,16,11,6,10
1991-407,Rotterdam,Carpet,32,A,19910225,30,101481,,,Omar Camporese,R,188,ITA,22.80082136,42,693,101235,,,Paul Haarhuis,R,188,NED,25.01574264,62,511,6-7(5) 6-2 7-6(2),3,SF,150,11,2,110,65,46,25,16,5,8,6,1,102,68,43,18,16,4,9
1991-407,Rotterdam,Carpet,32,A,19910225,31,101481,,,Omar Camporese,R,188,ITA,22.80082136,42,693,100656,1,,Ivan Lendl,R,188,USA,30.9705681,3,2416,3-6 7-6(4) 7-6(4),3,F,168,11,0,109,53,44,27,17,5,9,13,1,102,59,47,23,16,3,5
1991-406,Brussels,Carpet,32,A,19910211,1,101414,1,,Boris Becker,R,190,GER,23.22245038,1,3935,101334,,,Alexander Volkov,L,188,RUS,23.94524298,19,1085,6-4 3-6 6-3,3,R32,102,10,0,75,43,32,21,14,3,5,8,1,89,63,41,14,14,4,7
1991-406,Brussels,Carpet,32,A,19910211,2,101117,,Q,Eric Jelen,R,180,GER,25.92197125,76,473,101792,,Q,Slava Dosedel,R,183,CZE,20.49555099,134,264,7-6(6) 6-3,3,R32,90,4,0,65,43,33,14,11,2,3,5,1,69,35,24,19,10,3,5
1991-406,Brussels,Carpet,32,A,19910211,3,101589,,Q,Arnaud Boetsch,R,183,FRA,21.86447639,177,172,101511,,,Horst Skoff,R,175,AUT,22.47227926,27,874,6-4 2-6 6-4,3,R32,159,5,7,95,51,32,22,14,8,13,4,3,103,60,40,16,14,7,12
1991-406,Brussels,Carpet,32,A,19910211,4,102021,7,,Michael Chang,R,175,USA,18.9705681,16,1119,101889,,,Todd Woodbridge,R,178,AUS,19.86310746,45,656,6-4 6-3,3,R32,98,0,2,59,27,17,14,9,5,9,0,3,73,40,23,10,10,3,10
1991-406,Brussels,Carpet,32,A,19910211,5,101500,,Q,Christian Saceanu,R,190,GER,22.59548255,153,219,101736,3,,Andre Agassi,R,180,USA,20.78850103,4,2318,6-3 7-6,3,R32,79,13,0,63,49,39,8,11,2,3,0,2,82,49,34,13,10,2,4
1991-406,Brussels,Carpet,32,A,19910211,6,101772,,WC,Andrei Cherkasov,R,180,RUS,20.60780287,25,913,100809,,,Juan Aguilera,R,183,ESP,28.89253936,20,1042,6-2 6-2,3,R32,62,4,0,44,28,25,8,8,0,0,1,2,52,25,17,9,8,2,6
1991-406,Brussels,Carpet,32,A,19910211,7,101030,,,Goran Prpic,R,180,CRO,26.77344285,38,743,100936,,,Henri Leconte,L,185,FRA,27.60848734,33,833,6-7(4) 6-4 6-2,3,R32,123,5,2,93,56,44,21,15,2,3,9,11,104,43,36,26,15,7,11
1991-406,Brussels,Carpet,32,A,19910211,8,101230,6,,Andrei Chesnokov,R,188,RUS,25.02395619,13,1276,101377,,LL,Christian Bergstrom,R,180,SWE,23.56741958,63,512,3-6 6-4 6-4,3,R32,136,7,7,110,68,45,15,15,8,13,2,0,107,84,45,12,14,8,13
1991-406,Brussels,Carpet,32,A,19910211,9,101820,,,Marc Rosset,R,201,SUI,20.26283368,23,968,101298,5,,Jonas Svensson,R,188,SWE,24.30937714,12,1335,6-0 6-4,3,R32,51,6,5,43,19,18,12,8,0,1,2,5,49,28,15,7,8,1,6
1991-406,Brussels,Carpet,32,A,19910211,10,101086,,,Ronald Agenor,R,180,USA,26.24503765,28,859,101391,,,Carl Uwe Steeb,L,180,GER,23.44695414,50,608,6-2 7-5,3,R32,88,3,1,58,34,27,13,10,0,1,1,2,69,47,29,8,10,5,9
1991-406,Brussels,Carpet,32,A,19910211,11,100995,,WC,Eduardo Masso,L,178,BEL,27.08555784,124,294,101735,,,Richard Fromberg,R,196,AUS,20.79123888,26,876,6-3 6-7(3) 6-3,3,R32,130,2,3,98,61,44,20,14,5,7,7,7,105,59,44,21,16,5,8
1991-406,Brussels,Carpet,32,A,19910211,12,101098,4,,Guy Forget,L,190,FRA,26.1026694,11,1352,101195,,,Amos Mansdorf,R,175,ISR,25.31143053,35,769,4-6 6-3 6-3,3,R32,90,17,2,68,44,40,14,14,0,1,8,5,78,38,28,23,14,2,5
1991-406,Brussels,Carpet,32,A,19910211,13,101084,8,,Jakob Hlasek,R,188,SUI,26.2477755,15,1131,101723,,,Magnus Larsson,R,193,SWE,20.8843258,48,620,6-3 6-2,3,R32,50,4,1,51,35,29,9,9,2,2,12,0,56,38,23,9,8,5,8
1991-406,Brussels,Carpet,32,A,19910211,14,101062,,,Mats Wilander,R,183,SWE,26.47227926,80,454,101481,,,Omar Camporese,R,188,ITA,22.76249144,44,661,6-4 7-6(5),3,R32,91,5,0,64,40,33,13,11,2,3,7,3,77,31,28,20,11,3,5
1991-406,Brussels,Carpet,32,A,19910211,15,101138,,WC,Pat Cash,R,183,AUS,25.71115674,56,542,101120,,,Karel Novacek,R,190,CZE,25.86995209,32,851,2-6 7-6(5) 6-3,3,R32,132,9,4,98,64,44,17,14,9,13,2,1,98,59,39,21,15,2,6
1991-406,Brussels,Carpet,32,A,19910211,16,101222,2,,Stefan Edberg,R,188,SWE,25.06228611,2,3802,101320,,,Magnus Gustafsson,R,185,SWE,24.10677618,24,915,6-0 6-4,3,R32,55,2,1,46,24,18,10,8,1,3,1,3,46,21,12,6,8,4,10
1991-406,Brussels,Carpet,32,A,19910211,17,101414,1,,Boris Becker,R,190,GER,23.22245038,1,3935,101117,,Q,Eric Jelen,R,180,GER,25.92197125,76,473,7-6 7-6,3,R16,110,6,4,85,53,42,15,12,0,2,5,1,92,65,43,14,12,4,6
1991-406,Brussels,Carpet,32,A,19910211,18,102021,7,,Michael Chang,R,175,USA,18.9705681,16,1119,101589,,Q,Arnaud Boetsch,R,183,FRA,21.86447639,177,172,6-3 6-2,3,R16,65,0,0,41,18,16,14,8,0,1,2,5,71,42,27,8,9,8,13
1991-406,Brussels,Carpet,32,A,19910211,19,101772,,WC,Andrei Cherkasov,R,180,RUS,20.60780287,25,913,101500,,Q,Christian Saceanu,R,190,GER,22.59548255,153,219,6-4 6-2,3,R16,75,3,1,56,41,31,8,9,1,2,7,0,61,40,27,5,9,2,6
1991-406,Brussels,Carpet,32,A,19910211,20,101230,6,,Andrei Chesnokov,R,188,RUS,25.02395619,13,1276,101030,,,Goran Prpic,R,180,CRO,26.77344285,38,743,6-4 7-6,3,R16,96,5,2,67,45,33,12,11,3,5,2,2,82,47,29,17,11,7,10
1991-406,Brussels,Carpet,32,A,19910211,21,101820,,,Marc Rosset,R,201,SUI,20.26283368,23,968,101086,,,Ronald Agenor,R,180,USA,26.24503765,28,859,6-4 6-3,3,R16,72,15,2,47,26,25,12,9,0,0,3,1,65,37,26,15,10,3,6
1991-406,Brussels,Carpet,32,A,19910211,22,101098,4,,Guy Forget,L,190,FRA,26.1026694,11,1352,100995,,WC,Eduardo Masso,L,178,BEL,27.08555784,124,294,6-1 6-2,3,R16,54,9,3,49,31,27,8,8,3,3,0,1,43,28,13,7,7,2,6
1991-406,Brussels,Carpet,32,A,19910211,23,101084,8,,Jakob Hlasek,R,188,SUI,26.2477755,15,1131,101062,,,Mats Wilander,R,183,SWE,26.47227926,80,454,6-1 7-5,3,R16,61,7,1,51,30,27,14,10,0,0,2,0,50,25,19,11,9,2,5
1991-406,Brussels,Carpet,32,A,19910211,24,101222,2,,Stefan Edberg,R,188,SWE,25.06228611,2,3802,101138,,WC,Pat Cash,R,183,AUS,25.71115674,56,542,3-6 6-1 6-4,3,R16,120,3,5,73,50,35,12,13,2,5,7,2,95,64,37,13,13,10,15
1991-406,Brussels,Carpet,32,A,19910211,25,101414,1,,Boris Becker,R,190,GER,23.22245038,1,3935,102021,7,,Michael Chang,R,175,USA,18.9705681,16,1119,7-5 6-1,3,QF,88,11,0,45,33,28,6,9,2,3,5,3,66,31,18,15,10,5,10
1991-406,Brussels,Carpet,32,A,19910211,26,101772,,WC,Andrei Cherkasov,R,180,RUS,20.60780287,25,913,101230,6,,Andrei Chesnokov,R,188,RUS,25.02395619,13,1276,7-5 6-1,3,QF,90,1,2,67,31,21,23,10,2,3,1,1,59,36,19,12,9,2,6
1991-406,Brussels,Carpet,32,A,19910211,27,101098,4,,Guy Forget,L,190,FRA,26.1026694,11,1352,101820,,,Marc Rosset,R,201,SUI,20.26283368,23,968,6-2 7-5,3,QF,67,13,2,51,30,29,11,10,0,0,11,6,56,27,24,11,10,1,4
1991-406,Brussels,Carpet,32,A,19910211,28,101222,2,,Stefan Edberg,R,188,SWE,25.06228611,2,3802,101084,8,,Jakob Hlasek,R,188,SUI,26.2477755,15,1131,6-1 6-2,3,QF,57,2,0,35,19,16,12,7,0,0,4,2,63,28,19,11,8,1,6
1991-406,Brussels,Carpet,32,A,19910211,29,101772,,WC,Andrei Cherkasov,R,180,RUS,20.60780287,25,913,101414,1,,Boris Becker,R,190,GER,23.22245038,1,3935,2-6 6-3 2-2 RET,3,SF,90,6,5,57,31,24,12,11,2,5,3,3,76,45,34,12,10,4,6
1991-406,Brussels,Carpet,32,A,19910211,30,101098,4,,Guy Forget,L,190,FRA,26.1026694,11,1352,101222,2,,Stefan Edberg,R,188,SWE,25.06228611,2,3802,3-6 6-0 6-3,3,SF,103,12,1,81,42,32,18,12,8,10,1,2,73,48,32,9,12,6,11
1991-406,Brussels,Carpet,32,A,19910211,31,101098,4,,Guy Forget,L,190,FRA,26.1026694,11,1352,101772,,WC,Andrei Cherkasov,R,180,RUS,20.60780287,25,913,6-3 7-5 3-6 7-6,5,F,213,10,1,124,61,52,32,21,1,4,4,3,147,84,56,33,21,11,15
1991-404,Indian Wells Masters,Hard,56,M,19910304,1,101073,,,Martin Jaite,R,178,ARG,26.39835729,42,705,101609,,,David Wheaton,R,193,USA,21.7522245,45,688,7-5 5-7 6-4,3,R64,139,11,2,97,47,36,24,17,1,5,12,2,104,62,42,19,17,3,8
1991-404,Indian Wells Masters,Hard,56,M,19910304,2,101190,,,Darren Cahill,R,185,AUS,25.41820671,33,823,101421,,,Veli Paloheimo,R,183,FIN,23.22245038,94,391,6-3 6-4,3,R64,85,2,2,70,46,31,13,10,5,7,0,2,58,36,19,12,9,2,6
1991-404,Indian Wells Masters,Hard,56,M,19910304,3,101789,,Q,Steve Bryan,R,178,USA,20.56399726,314,60,100809,,,Juan Aguilera,R,183,ESP,28.95003422,21,1014,6-3 6-1,3,R64,56,2,4,50,34,25,8,8,1,1,3,7,42,23,16,5,8,1,5
1991-404,Indian Wells Masters,Hard,56,M,19910304,4,102021,15,,Michael Chang,R,175,USA,19.02806297,13,1288,101382,9,,Marcelo Filippini,R,178,URU,23.58110883,53,591,6-1 6-1,3,R64,76,1,2,37,29,22,4,7,0,1,0,2,63,36,18,8,7,6,12
1991-404,Indian Wells Masters,Hard,56,M,19910304,5,101061,,,Jimmy Arias,R,175,USA,26.54620123,62,515,100936,,,Henri Leconte,L,185,FRA,27.6659822,31,833,7-6(6) 6-3,3,R64,79,2,0,74,49,37,16,11,4,4,2,4,65,30,26,18,10,1,2
1991-404,Indian Wells Masters,Hard,56,M,19910304,6,101965,,Q,Wayne Ferreira,R,185,RSA,19.4661191,121,300,101179,,,Jean Philippe Fleurian,R,185,FRA,25.47570157,59,530,6-4 6-4,3,R64,73,6,0,54,39,28,11,10,3,4,3,2,69,37,23,18,10,3,6
1991-404,Indian Wells Masters,Hard,56,M,19910304,7,101507,,,Tomas Carbonell,R,178,ESP,22.57084189,80,453,101096,,,Gary Muller,L,190,RSA,26.18206708,76,462,6-4 6-1,3,R64,75,1,1,47,38,28,4,8,3,4,8,2,80,44,25,15,9,13,18
1991-404,Indian Wells Masters,Hard,56,M,19910304,8,101196,,,Derrick Rostagno,R,185,USA,25.35523614,34,794,100967,,Q,Dan Goldie,R,188,USA,27.41683778,97,367,6-4 7-5,3,R64,80,3,4,57,34,24,14,11,1,3,0,3,76,50,30,14,11,6,10
1991-404,Indian Wells Masters,Hard,56,M,19910304,9,101820,14,,Marc Rosset,R,201,SUI,20.32032854,20,1046,101106,,,Peter Lundgren,R,185,SWE,26.091718,68,492,7-6(8) 6-4,3,R64,91,12,5,73,26,23,28,11,1,2,3,2,76,47,35,15,11,3,5
1991-404,Indian Wells Masters,Hard,56,M,19910304,10,100581,12,,John Mcenroe,L,180,USA,32.04380561,16,1192,100923,,,Wally Masur,R,180,AUS,27.80835044,58,533,7-6(5) 2-6 7-5,3,R64,155,8,9,112,57,37,25,16,5,11,8,2,102,74,49,13,16,9,14
1991-404,Indian Wells Masters,Hard,56,M,19910304,11,101026,,,Jim Grabb,R,193,USA,26.88569473,73,468,101332,,,Gilad Bloom,L,173,ISR,24.00821355,72,478,7-6(5) 2-6 6-1,3,R64,118,5,5,80,45,31,18,13,3,6,1,4,90,52,35,18,14,6,10
1991-404,Indian Wells Masters,Hard,56,M,19910304,12,100855,,,Scott Davis,R,188,USA,28.5174538,65,507,101439,,,Javier Sanchez,R,178,ESP,23.08555784,69,492,7-6(5) 7-5,3,R64,93,7,7,85,50,39,15,12,5,7,0,2,70,50,35,11,12,4,7
1991-404,Indian Wells Masters,Hard,56,M,19910304,13,102148,,,Fabrice Santoro,R,178,FRA,18.23134839,56,547,102000,,,Aki Rahunen,R,175,FIN,19.19233402,86,426,6-1 6-4,3,R64,67,0,3,64,28,18,20,9,7,9,2,3,47,20,12,10,8,0,5
1991-404,Indian Wells Masters,Hard,56,M,19910304,14,100747,,WC,Glenn Layendecker,L,185,USA,29.81793292,184,146,101022,,Q,Kelly Jones,R,185,USA,26.92402464,142,238,4-6 6-3 6-3,3,R64,112,6,3,87,54,37,21,14,4,6,1,3,84,50,32,19,14,4,8
1991-404,Indian Wells Masters,Hard,56,M,19910304,15,101529,11,,Michael Stich,R,193,GER,22.37371663,23,959,100689,,,Tim Mayotte,R,190,USA,30.58179329,104,338,6-3 6-1,3,R64,59,5,2,46,24,21,14,8,1,1,1,8,47,29,20,6,8,5,9
1991-404,Indian Wells Masters,Hard,56,M,19910304,16,101334,13,,Alexander Volkov,L,188,RUS,24.00273785,19,1055,101285,,,Thierry Champion,R,183,FRA,24.5065024,67,496,6-7(5) 6-3 6-4,3,R64,133,4,5,102,45,30,32,16,5,9,4,3,103,55,37,18,15,3,9
1991-404,Indian Wells Masters,Hard,56,M,19910304,17,101191,,,Richey Reneberg,R,180,USA,25.40999316,35,788,100529,,,Kevin Curren,R,185,USA,33.00479124,57,539,6-7(2) 7-6(7) 7-6(6),3,R64,172,6,3,135,76,49,37,18,7,11,22,10,121,62,46,33,18,2,6
1991-404,Indian Wells Masters,Hard,56,M,19910304,18,101746,,Q,Renzo Furlan,R,175,ITA,20.79671458,75,464,101750,,WC,Cristiano Caratti,R,178,ITA,20.77754962,37,767,6-1 5-7 7-6(2),3,R64,154,1,0,112,74,38,26,15,8,14,0,11,127,74,42,23,16,7,15
1991-404,Indian Wells Masters,Hard,56,M,19910304,19,101843,,,Sergi Bruguera,R,188,ESP,20.12867899,27,902,100972,,,Todd Witsken,R,183,USA,27.32922656,78,454,7-5 7-5,3,R64,95,2,0,69,41,35,12,12,1,2,2,1,79,54,38,11,12,7,10
1991-404,Indian Wells Masters,Hard,56,M,19910304,20,100954,,,Luiz Mattar,R,183,BRA,27.54277892,50,635,101242,,Q,Brad Pearce,R,175,USA,24.95277207,79,453,6-4 6-2,3,R64,82,3,1,59,33,23,15,9,2,3,0,5,69,39,22,14,9,7,11
1991-404,Indian Wells Masters,Hard,56,M,19910304,21,101772,10,,Andrei Cherkasov,R,180,RUS,20.66529774,15,1208,101434,,,Petr Korda,L,190,CZE,23.11019849,81,446,7-5 6-1,3,R64,75,5,2,50,26,21,16,9,0,0,3,8,62,29,24,9,10,1,5
1991-404,Indian Wells Masters,Hard,56,M,19910304,22,101793,16,,Jim Courier,R,185,USA,20.54483231,26,919,101703,,WC,Guillaume Raoux,R,180,FRA,21.04859685,77,458,6-4 3-6 6-2,3,R64,112,8,4,84,50,34,18,13,3,5,8,6,87,36,24,29,14,4,8
